day_of_week,away_team,home_team,length_of_game_min,outcome,home_wins,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,G,PPG,SHOOTOUTS
3,5,0,147,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,13,138,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
0,5,23,140,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
2,5,24,150,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
4,5,21,151,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,9,151,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,31,148,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
3,5,4,150,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,11,148,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
6,5,28,139,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,8,149,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,2,151,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,17,151,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
3,5,20,155,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
0,5,27,159,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,20,145,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
3,5,2,163,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,14,153,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
6,5,22,145,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
0,5,21,161,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,10,161,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
3,5,30,142,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
6,5,22,158,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
3,5,27,139,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,25,148,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
0,5,30,145,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,26,157,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,3,145,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,19,146,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,7,154,0,1,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
0,5,1,147,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,5,17,147,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
6,5,18,140,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
1,5,19,151,1,0,3,28,82,54,20,8,116,1,277,200,1,2,1,0,3,2,51,232,22,33,276,88,4,3,9,8,2798,10,2310,1,6,477,84,3
5,20,27,149,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
4,20,9,148,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
0,20,6,138,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,14,163,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,2,155,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
0,20,7,156,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
2,20,23,151,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
4,20,0,141,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,13,150,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,5,158,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
0,20,17,157,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,12,155,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,26,144,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,21,154,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,27,142,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,4,137,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,11,147,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,22,159,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,30,151,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
6,20,8,138,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,18,140,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
6,20,30,151,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,3,142,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,26,155,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,12,156,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,1,147,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
6,20,29,151,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,25,137,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,15,149,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,18,137,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,31,144,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,16,161,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
4,20,10,152,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,15,147,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
5,20,19,146,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,10,144,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
3,20,2,159,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
0,20,24,151,0,1,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
1,20,28,28,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
4,20,8,160,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
4,20,21,153,1,0,26,27,82,33,42,7,73,0,224,264,3,2,0,0,3,3,47,243,19,49,249,80,9,4,10,10,2463,9,2740,1,2,488,96,5
0,0,4,146,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,11,153,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
3,0,31,140,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,14,161,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
4,0,29,165,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,28,147,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
3,0,24,146,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
0,0,16,152,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
2,0,7,156,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,13,159,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
0,0,30,160,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,3,136,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
3,0,8,159,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,22,140,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
6,0,25,141,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
4,0,29,152,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
6,0,7,146,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
4,0,14,155,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,6,137,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
0,0,2,152,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
2,0,27,161,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
3,0,15,143,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,20,142,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
0,0,10,146,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
2,0,4,149,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
3,0,11,151,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,28,144,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,6,145,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
3,0,16,158,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,17,150,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
6,0,18,150,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,19,148,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,23,139,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
4,0,1,147,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,21,148,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
6,0,5,156,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,12,152,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
3,0,26,155,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
5,0,13,148,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,0,23,146,1,0,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
4,0,9,135,0,1,23,28,82,31,37,14,76,0,228,266,4,5,0,0,3,3,48,219,22,43,224,81,6,4,9,10,2393,10,2725,1,4,494,91,9
1,8,10,148,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
4,8,19,144,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
6,8,17,156,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
2,8,7,149,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,1,159,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,29,155,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
0,8,3,142,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,25,143,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,16,157,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,9,147,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,30,134,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,27,146,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,24,149,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,28,154,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,11,147,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,17,140,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,5,138,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,12,138,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,21,144,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
6,8,15,145,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,30,153,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,3,143,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,15,148,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,4,140,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,6,146,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,12,147,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
4,8,5,148,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,18,151,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
2,8,20,143,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,22,141,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
4,8,31,150,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,14,161,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
3,8,18,139,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,2,143,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,21,144,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,10,154,1,0,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
5,8,13,143,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
6,8,0,144,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,23,138,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,8,26,135,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
4,8,22,149,0,1,21,27,82,37,38,7,81,0,258,297,4,3,0,0,3,4,41,220,19,51,238,79,7,6,8,7,2463,10,2887,1,2,555,92,7
1,23,15,139,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,20,148,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
4,23,27,147,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,2,152,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,16,147,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,4,151,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,31,140,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
5,23,7,148,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,14,143,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,25,147,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,6,135,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
